64126087509,WATERLOGIC AUSTRALIA PTY LTD,COOLWATE01,1205293,01/08/2016 00:00,APINV,B105 R102 TAL - Waterlogic for Aug 2016,- Acc# CURTU012, ,C,Paid/Credited,SS_AP,08/08/2016 00:00,10269667
21002888762,HUDSON GLOBAL RESOURCES PTY LTD,HUDSGLOB00,I000507078,03/08/2016 00:00,APINV,"Di Lello, Brett Daniel",PE 29/07/16, ,O,Approved,SS_AP,10/08/2016 00:00,10271167
33051775556,TELSTRA,TELSTRA 08,4599099928JUL2016,22/07/2016 00:00,APINV,Telstra account 4599099928 issued 22,July 2016 E&A Field Trial Area Alarm, ,O,Approved,SAE_AP,05/08/2016 00:00,10268861
89053823579,AILEEN JEANETTE ANGUS,SODACO  00,SODA160315,01/08/2016 00:00,APINV,WR474313 B408 Increased Capacity,request, ,C,Paid/Credited,SS_AP,08/08/2016 00:00,10269774
24082372834,DATATEL COMMUNICATIONS PTY LTD,DATATEL 00,59649,29/07/2016 00:00,APINV,B202 Rm 125 Install Power/ Data,FINAL Claim, ,C,Paid/Credited,SS_AP,12/08/2016 00:00,10269364
99058229986,MARLOW HAMPSHIRE PTY LTD,MARLOHAM00,INV4010,26/07/2016 00:00,APINV,NHMRC Program Design & Preparation RLDP,module 1 & 2, ,C,Paid/Credited,SS_AP,02/08/2016 00:00,10268529
91586536705,Anat Pty Ltd and K.J. Geuer,INKPROMO00,INV0012,23/07/2016 00:00,APINV,INV INV0012,HEAT TRANSFER SHIRT - NINJA DESIGN, ,O,Approved,CBS_AP,22/08/2016 00:00,10270518
46141733324,BIG SKY ENTERTAINMENT (WA) PTY LTD,BIGSKYEN00,INV3335,27/07/2016 00:00,APINV,03 Parkd Performers,Lunchtime Entertainment July 16, ,C,Paid/Credited,SS_AP,03/08/2016 00:00,10268826
31803556209,FAITH MAYDWELL,FAITHMAY00,2016031503,29/07/2016 00:00,APINV,Hillary Lambert Trio Magellan Lunchtime,Concert No 3 for 27 Jul 2016, ,O,Approved,SS_AP,28/08/2016 00:00,10269324
21002888762,HUDSON GLOBAL RESOURCES PTY LTD,HUDSGLOB00,I000503577,27/07/2016 00:00,APINV,Consultant - Marty Coughlin,PE 22/07/16, ,C,Paid/Credited,SS_AP,03/08/2016 00:00,10269149
21002888762,HUDSON GLOBAL RESOURCES PTY LTD,HUDSGLOB00,I000501647,20/07/2016 00:00,APINV,Brown Andrew,PE 15/07/16, ,C,Paid/Credited,SS_AP,27/07/2016 00:00,10267765
60518018282,TREVOR DOUGLAS COUSINS,COUSINST00,0016JULY2016,29/07/2016 00:00,APINV,Curtin Radio FM 100.1 Sponsorphip rep,July sales commission, ,C,Paid/Credited,SS_AP,05/08/2016 00:00,10269372
42003995748,PEOPLEBANK AUSTRALIA LTD,PEOPAUST00,827751,27/07/2016 00:00,APINV,Consultant Catherine Anne Hill,PE 24/07/2016, ,O,Approved,SS_AP,26/08/2016 00:00,10268857
72104651694,ADH GOLF & UTILITY VEHICLES,ADHGOLF 00,21868,12/07/2016 00:00,APINV,Scheduled On Site Servicing, , ,C,Paid/Credited,SS_AP,19/07/2016 00:00,10265944
79000164938,TRANSPACIFIC CLEANAWAY PTY LTD T/A CLEANAWAY,CLEANAWA00,18575569,31/07/2016 00:00,APINV,WASTE - CLEANAWAY JUL 2016, , ,C,Paid/Credited,SS_AP,31/07/2016 00:00,10227527
29003234571,NORMAN DISNEY & YOUNG,NORMADIS01,49273,22/07/2016 00:00,APINV,UPJ000549 - Substation 300,"Zone 2,3&4 - HV switchboard replacement",Prof service - 01/07/16 - 31/07/16,C,Paid/Credited,SS_AP,05/08/2016 00:00,10268653
18572795099,NURTURE & NOURISH BREASTFEEDING AND PARENTING SUPPORT,NNBREAST00,161702,22/07/2016 00:00,APINV,1.5hr lecture to PGradDip students:,lactation and breastfeeding, ,C,Paid/Credited,HTH_AP,05/08/2016 00:00,10268577
41000495269,TNT EXPRESS,TNTINMAI00,48947335,23/07/2016 00:00,APINV,CI B103 Trading week 30,Acc# 21321401, ,O,Approved,SS_AP,06/08/2016 00:00,10268933
15004449594,JAMES RICHARDSON CORPORATION PTY LTD,JAMESRIC00,87004,27/07/2016 00:00,APINV,WR 468275: Cello Rattan Chairs X 12,Bldg 408 L4 Balcony, ,O,Approved,SS_AP,26/08/2016 00:00,10269082
29100222777,ALL 4 PEOPLE PTY LTD,ALL4PEOP00,1420,01/08/2016 00:00,APINV,Provision of Jane Gilbert - Temporary,Administrative Assistant/Kalgoorlie,W/E 29th July 2016,O,Approved,SAE_AP,31/08/2016 00:00,10270212
14067969466,DORMA  AUSTRALIA PTY LTD,DORMABWN00,35WA343772,02/08/2016 00:00,APINV,WR475628 DOOR WONT LOCK / CLOSE, , ,C,Paid/Credited,SS_AP,09/08/2016 00:00,10270244
77000011316,NESTLE AUSTRALIA LTD,NESPAUST00,17840306,15/07/2016 00:00,APINV,SOM - Nespresso Leggero &,Decaffeinato Coffee, ,O,Approved,CBS_AP,14/08/2016 00:00,10267878
49810035782,HALE SCHOOL,HALESCHO00,00710IND,21/07/2016 00:00,APINV,2016 SEM 1 MENTOR PAYMENTS,09/05/2016 - 24/06/2016, ,C,Paid/Credited,HUM_AP,22/07/2016 00:00,10270013
52600002542,IQEC PTY LTD,IQECPTYL00,170,29/07/2016 00:00,APINV,Project No: 10051-B109 Duress Call,System- Work Completed to 29 Jul 2016, ,O,Approved,SS_AP,28/08/2016 00:00,10269367
21002888762,HUDSON GLOBAL RESOURCES PTY LTD,HUDSGLOB00,I000503707,27/07/2016 00:00,APINV,Dean Gleeson,PE 22/07/16, ,C,Paid/Credited,SS_AP,03/08/2016 00:00,10269156
37064347584,COLONIAL PRINT & PROMOTIONS,COLONPRI00,119945,26/07/2016 00:00,APINV,Colonial - cobranded t-shirts,Catch Music Sponsorship 2016, ,O,Approved,HTH_AP,25/08/2016 00:00,10268882
24008781904,MARKETFORCE,MARKETFO00,21542,25/07/2016 00:00,APINV,2016 Social Work TISC Radio, , ,O,Approved,SS_AP,24/08/2016 00:00,10269398
27102379895,INVITRO TECHNOLOGIES PTY LTD,INVITRO 02,SINV339134,25/07/2016 00:00,APINV,INVITRO,HYCLONE TRYPSIN,CHIRI STORES,C,Paid/Credited,HTH_AP,01/08/2016 00:00,10268264
89021590029,DAVID ELLERY,ELLERYD 00,100147,23/07/2016 00:00,APINV,Curtin Radio,11 July to 16 July 2016,18 July to 23 July 2016,C,Paid/Credited,SS_AP,06/08/2016 00:00,10269014
52058390917,THERMO FISHER SCIENTIFIC AUSTRALIA PTY LTD,THERFISH00,I2503589,27/07/2016 00:00,APINV,Beakers Glass,Irene Cotte,School of Pharmacy,O,Approved,HTH_AP,26/08/2016 00:00,10269111
99407924094,LESLIE MITCHELL ISAACS,LESMITCH00,226,20/07/2016 00:00,APINV,WR453024 RM308 - Staff room,paint staff room & kitchen, ,O,Approved,SS_AP,19/08/2016 00:00,10269044
26923058165,THE TRUSTEE FOR TEAM MEDICAL SUPPLIES UNIT TRUST,BPMEDCAL00,314489,27/07/2016 00:00,APINV,Medicinal Purchases, , ,O,Approved,SS_AP,26/08/2016 00:00,10270452
 ,DANA HOPPE,HOPPDANA00,OUAM01446,03/08/2016 00:00,APINV,EDP226  SP2 2016 - Roxanne Tolomeo, , ,C,Paid/Credited,HUM_AP,10/08/2016 00:00,10270344
48352458726,DICKIES TREE SERVICE,DICKTREE00,A17147,28/07/2016 00:00,APINV,FOR TREE LOPPING SERVICES,R.KEEN, ,O,Approved,SS_AP,27/08/2016 00:00,10270052
73092472118,GOLDLINE DISTRIBUTORS,GOLDLDIS00,INV213854,28/07/2016 00:00,APINV,Tea room supplies B703, , ,C,Paid/Credited,SAE_AP,04/08/2016 00:00,10270054
92162921511,ADVANCE PRESS (2013) PTY LTD,ADVAPRES00,103189,29/07/2016 00:00,APINV,INV.103189 Jenny Geuer,CBS- SCH Accounting, ,C,Paid/Credited,CBS_AP,05/08/2016 00:00,10269442
21794921883,ALWAYS ELECTRICAL,ALWYELEC00,38227,02/08/2016 00:00,APINV,"Baldor DC motor, selector switch,",DC speed controller, ,C,Paid/Credited,SAE_AP,03/08/2016 00:00,10270403
46253211955,JAMES COOK UNIVERSITY,JAMESCOO00,84247,28/07/2016 00:00,APINV,External Examinations - JCU Townsville,15/06/2016 - 21/06/2016, ,O,Approved,SS_AP,27/08/2016 00:00,10268880
51291128661,ADVANCED LOCK & KEY,ADVLOCKE00,46323,26/07/2016 00:00,APINV,Supply EVVA 3KS+ 8221 Restricted,Cylinder,Z0133 SR0038365,O,Approved,SS_AP,25/08/2016 00:00,10268664
66051627831,SIGMA ALDRICH PTY LTD,SIGMAALD00,539477194,26/07/2016 00:00,APINV,Methyl sulfoxide, , ,O,Approved,SAE_AP,25/08/2016 00:00,10268751
42009465614,BOKAY GROUP (WA) PTY LTD,BOKAYGRO00,53584,29/07/2016 00:00,APINV,Laura Mackenzie - 1 x Install Cut,Photo Board Free Standing, ,O,Approved,SS_AP,28/08/2016 00:00,10269580
99001958390,CABCHARGE AUSTRALIA PTY LTD,CABCHARG00,25065900P1607,18/07/2016 00:00,APINV,Public Health,Statement Period 2016 - 07,2 Trips,O,Approved,HTH_AP,17/08/2016 00:00,10269310
66051627831,SIGMA ALDRICH PTY LTD,SIGMAALD00,539506043,28/07/2016 00:00,APINV,SIGMA,PBS,ABHIJEET,O,Approved,HTH_AP,27/08/2016 00:00,10269849
67931778069,CURTIN STUDENT GUILD,CURSTUD 01,E15982,31/07/2016 00:00,APINV,Catering HDR Student Orientation,28/07/2016, ,O,Approved,SS_AP,30/08/2016 00:00,10269948
27001843803,BIO-RAD LABORATORIES,BIORALAB00,S1010267245,29/07/2016 00:00,APINV,BIORAD,PRECISION PLUS KALEIDOSCOPE,RODRIGO,O,Approved,HTH_AP,28/08/2016 00:00,10270000
 ,Roger Hadgraft,ROGEHADG00,14072016,14/07/2016 00:00,APINV,"Prof. Roger Hadgraft,Uni of Technology",Sydney-Taxi expenses attending ACED,National Sust. Challenge Melbourne,C,Paid/Credited,SAE_AP,05/08/2016 00:00,10270334
47145743282,BRAESTONE PTY LTD,BRAESPTY00,1408293,31/07/2016 00:00,APINV,Enterprise Carl Barnes 152 Hrs,Senior Architect Craig Brown 1Hr, ,O,Approved,SS_AP,30/08/2016 00:00,10269917
52007403750,ZENITH INTERIORS PTY. LTD,ZENINTWA00,138455,27/07/2016 00:00,APINV,WR464513 B202.215 BESIDE CHAIR,2QTYS WA SHOWROOM HAVEN POD SOLO, ,C,Paid/Credited,SS_AP,10/08/2016 00:00,10268903
74043852709,WINTHROP AUSTRALIA,WINTHTEC00,400954,19/07/2016 00:00,APINV,"ThinkPadUltraDock90W,T2424P 23.8""Monitor",CUR0836171060,Catherine Boisvert(#267965A),C,Paid/Credited,SS_AP,02/08/2016 00:00,10268626
63000341819,FUJI XEROX AUSTRALIA PTY LTD,FUJIXERO00,CP728116,31/05/2016 00:00,APINV,Agricola - Copy expenses, , ,O,Approved,SS_AP,07/06/2016 00:00,10271083
24113085695,DEPARTMENT OF AGRICULTURE AND WATER RESOURCES - AUSTRALIA,DAGRICFI00,30021857963,26/07/2016 00:00,APINV,Account 102010753444 Audit In-Office,"20/6, 30/6 26/7", ,O,Approved,SAE_AP,25/08/2016 00:00,10269322
89546184288,THE TRUSTEE FOR JAY JAY TRUST,PIVOLAUN00,3067,28/07/2016 00:00,APINV,ORD LAB COAST LAUNDER & PRESS, , ,O,Approved,SS_AP,27/08/2016 00:00,10269103
46003855561,DELL AUSTRALIA PTY LIMITED,DELLAUST03,2407983544,21/07/2016 00:00,APINV,Kit-Dell KM632 Wireless Keyboard & Mouse,CUR083645046,Kevin Batty(#163912J),O,Approved,SS_AP,20/08/2016 00:00,10268019
31394128792,LITON RHAMAN,LITONRHA00,210716,21/07/2016 00:00,APINV,Consultancy for implementation of SDG,in Bangladesh as per the MoUs 2016, ,O,Approved,HUM_AP,20/08/2016 00:00,10269554
92162921511,ADVANCE PRESS (2013) PTY LTD,ADVAPRES00,103193,29/07/2016 00:00,APINV,Curtin FM Radio 100.1,FM Business cards - Megan Thomas, ,C,Paid/Credited,SS_AP,05/08/2016 00:00,10269432
67931778069,CURTIN STUDENT GUILD,CURSTUD 01,X9456,31/07/2016 00:00,APINV,Milk Supplies Guild July 2016,Marketing Services UNI09, ,O,Approved,SS_AP,30/08/2016 00:00,10269789
69008910432,MIZCO PTY LTD,MIZCO   00,427108,27/07/2016 00:00,APINV,B-117 MSSB,JOB# 160411 B117 -Stage 2, ,C,Paid/Credited,SS_AP,10/08/2016 00:00,10269116
14067969466,DORMA  AUSTRALIA PTY LTD,DORMABWN00,35WA341970,27/07/2016 00:00,APINV,Periodic inspections to automatic doors,Silver maintenance agreement, ,C,Paid/Credited,SS_AP,03/08/2016 00:00,10268796
31010545267,DATA 3 LTD,DATALTD 00,1542171,11/07/2016 00:00,APINV,VMware Fusion Professional(v.8)-licence,CUR082461015,Graham Ferguson(#217756C),C,Paid/Credited,SS_AP,25/07/2016 00:00,10266010
46003855561,DELL AUSTRALIA PTY LIMITED,DELLAUST03,2407989604,28/07/2016 00:00,APINV,17 x ADPT. BKT & BZL,CUR082493046,Gregory Ryan(#182527E),O,Approved,SS_AP,27/08/2016 00:00,10269343
79000164938,TRANSPACIFIC CLEANAWAY PTY LTD T/A CLEANAWAY,CLEANAWA00,18574541,31/07/2016 00:00,APINV,WASTE REMOVAL FOR JULY 2016, , ,O,Approved,SS_AP,14/08/2016 00:00,10269979
21002888762,HUDSON GLOBAL RESOURCES PTY LTD,HUDSGLOB00,I000503657,27/07/2016 00:00,APINV,Hersey Carolyn Mather,PE 15 & 22/07/16, ,C,Paid/Credited,SS_AP,03/08/2016 00:00,10269155
89546184288,THE TRUSTEE FOR JAY JAY TRUST,PIVOLAUN00,3047,21/07/2016 00:00,APINV,ORD LAUNDER & PRESS, , ,O,Approved,SS_AP,20/08/2016 00:00,10267799
46003855561,DELL AUSTRALIA PTY LIMITED,DELLAUST03,2407983333,21/07/2016 00:00,APINV,Dell KM632 Wireless Keyboard & Mouse Bun,CUR083596_046,Paige Gill 240323C,O,Approved,SS_AP,20/08/2016 00:00,10268004
69060472666,IPA PERSONNEL PTY LTD,IPAPERSO00,106478,31/07/2016 00:00,APINV,IPA Annie Burgos - Administration,Assistant W/E 31/7/2016 22 units, ,O,Approved,SAE_AP,30/08/2016 00:00,10270560
19008059345,SCHNEIDER ELECTRIC BUILDINGS AUSTRALIA PTY LTD,TACPACIF00,408318,01/08/2016 00:00,APINV,WR475943 - B105 L1 VAV - Check,VAV controllers, ,O,Approved,SS_AP,31/08/2016 00:00,10269818
55720556335,THE TRUSTEE FOR THE SARAGA FAMILY TRUST,HECTAUST00,INV0285,01/08/2016 00:00,APINV,Gettin Hectic Aus-WASM Super Pit,Activation for Curtin Open Day as,per Qu-0002 & agreed,O,Approved,SAE_AP,31/08/2016 00:00,10270055
67931778069,CURTIN STUDENT GUILD,CURSTUD 01,C26072,27/07/2016 00:00,APINV,Postcards print Sunday Night Theatre, , ,O,Approved,HUM_AP,26/08/2016 00:00,10269450
34009243627,FLEETCARE PTY LTD,FLEETCAR00,478381,29/07/2016 00:00,APINV,Fleetcare Invoice July 2016, , ,O,Approved,SS_AP,05/08/2016 00:00,10269654
19131116900,TUNNEL VISION,TUNNVISI00,34428,24/06/2016 00:00,APINV,JOB#34428 B309 CCTV & Jet Sewer,Clearing Roots, ,O,Approved,SS_AP,01/07/2016 00:00,10270484
32079146958,AL-TAQWA COLLEGE,ALTACOLL00,OUA001118,02/08/2016 00:00,APINV,Whbet Beyan EDP425 SP1 2016, , ,C,Paid/Credited,HUM_AP,09/08/2016 00:00,10270123
92162921511,ADVANCE PRESS (2013) PTY LTD,ADVAPRES00,103188,29/07/2016 00:00,APINV,Future Student Centre,FSC Top Ten Tips Year 12 Bookmark,1000 * print,C,Paid/Credited,SS_AP,05/08/2016 00:00,10269439
16263580582,THE TRUSTEE FOR RAKTACINO CAFE UNIT TRUST,RAKTACIN00,16070011,26/07/2016 00:00,APINV,CR Social Function 25/07/2016,70 staff, ,O,Approved,SS_AP,25/08/2016 00:00,10268793
29100222777,ALL 4 PEOPLE PTY LTD,ALL4PEOP00,1398,25/07/2016 00:00,APINV,AMY CUMMING HR ASSISTANT,WE 22ND JULY 2016, ,O,Approved,SS_AP,24/08/2016 00:00,10268359
48148003543,OFFICE RELOCATION SOLUTIONS PTY LTD,OFFRELSO00,505614,21/07/2016 00:00,APINV,WR474132 B314 lv 1 office relocation on,15/07/2016, ,O,Approved,SS_AP,20/08/2016 00:00,10270250
24008781904,MARKETFORCE,MARKETFO00,21642,27/07/2016 00:00,APINV,CU-HS000104 ¡V 2016 HS TISC campaign,HTLML5 Banner, ,O,Approved,SS_AP,26/08/2016 00:00,10269403
52058390917,THERMO FISHER SCIENTIFIC AUSTRALIA PTY LTD,THERFISH00,I2505084,29/07/2016 00:00,APINV,THERMO,LAB CONSUMABLES,B305 STORES,O,Approved,HTH_AP,28/08/2016 00:00,10269722
43080558514,STRACHAN PLUMBING &  GAS,STRACPLU00,36895,05/08/2016 00:00,APINV,WR459344 B704 Unblock drain in ladies sh,ower in public toilets at rear of B704 d,ig up & expose shower waste,O,Approved,SS_AP,12/08/2016 00:00,10271236
67931778069,CURTIN STUDENT GUILD,CURSTUD 01,C25843,18/07/2016 00:00,APINV,LOW QUALITY COLOUR TONER PRINT,OPENING HOURS SEMSETER, ,O,Approved,SS_AP,17/08/2016 00:00,10267406
24082372834,DATATEL COMMUNICATIONS PTY LTD,DATATEL 00,58957,23/06/2016 00:00,APINV,WR B500-1761 - B500 Rm1425,Inspect & repair lighting, ,O,Approved,SS_AP,07/07/2016 00:00,10262428
70145429974,VWR INTERNATIONAL PTY LTD,VWRINTER00,6360183778,29/07/2016 00:00,APINV,"Tube centrifuge metal free 50ml 12,500g",conical-bottom clear steril flat cap, ,O,Approved,SAE_AP,28/08/2016 00:00,10269655
44603410699,DIGITAL JOURNEY PTY. LTD.,BIRDLOGI00,INV6546,20/07/2016 00:00,APINV,INV.6546 BCEC Website Redevelopment,50% DEPOSIT, ,O,Approved,CBS_AP,19/08/2016 00:00,10269192
74043852709,WINTHROP AUSTRALIA,WINTHTEC00,401007,19/07/2016 00:00,APINV,"Lenovo ThinkVision T2424P 23.8"" Monitor",CUR0835781060,John Un(#238469C),C,Paid/Credited,SS_AP,02/08/2016 00:00,10268632
24092238634,BOX CORPORATE PTY LTD,BOXCORPO00,W1178974,31/07/2016 00:00,APINV,INV.W1178974 CGSB - Milk order July,"Cnr Murray and Pier St, PERTH", ,O,Approved,CBS_AP,14/08/2016 00:00,10269721
83803405680,WILSON SNOWDEN WATERS,ALINTECH00,384,01/08/2016 00:00,APINV,Q sort server hosting August 2016,for Marita Falkmer, ,O,Approved,HTH_AP,08/08/2016 00:00,10269728
45108524572,ABBEY BLINDS AND CURTAINS,ABBEBLIN00,9394,01/07/2016 00:00,APINV,MAIN VH VERTICAL BLIND PARTS, , ,O,Approved,SS_AP,31/07/2016 00:00,10270445
42111925743,AMR & ASSOCIATES PTY LTD,AMRASSOC00,6154,11/07/2016 00:00,APINV,UPJ000374 Guild Courtyard Refurbishments,per JUN 2016, ,C,Paid/Credited,SS_AP,25/07/2016 00:00,10265838
90093246176,ASN CONFERENCES PTY LTD,ASNCONF 00,LOWJG132181,29/07/2016 00:00,APINV,AP10270321 4 x Registration fees,Lowitja Institute Conference,Michael Wright,O,Approved,HTH_AP,28/08/2016 00:00,10270321
41000495269,TNT EXPRESS,TNTINMAI00,48955176,23/07/2016 00:00,APINV,CITS - TNT Trading week 30,Acc #30008943, ,C,Paid/Credited,SS_AP,06/08/2016 00:00,10268940
90135301727,SUGARMAN GROUP INTERNATIONAL PTY LTD,SUGARMAN00,15638,25/07/2016 00:00,APINV,Agency staff - Kelly, , ,C,Paid/Credited,SS_AP,08/08/2016 00:00,10269091
67197124232,R & B PLUMBING & GAS,RBPLUMB 00,13593,26/07/2016 00:00,APINV,WR474252 B106C REMOVE FAULT AND,REPLACE WITH NEW PIPE WORK, ,C,Paid/Credited,SS_AP,09/08/2016 00:00,10268780
89068591246,CATALANO SEAFOODS,CATASEAF00,532813,21/07/2016 00:00,APINV,KINGFISH PROCESSING AND VAC,"PACKING, QTY 25",J HOWIESON,C,Paid/Credited,HTH_AP,22/07/2016 00:00,10267886
67931778069,CURTIN STUDENT GUILD,CURSTUD 01,E16083,31/07/2016 00:00,APINV,Professional Development Workshop,"30 Guests, 3 Staff", ,O,Approved,HUM_AP,30/08/2016 00:00,10269970
78673824202,ANITA MAREE DAVIS,ANITDAVI00,131,25/07/2016 00:00,APINV,Transcription of MEATH Project,Anita Davis, ,O,Approved,HTH_AP,24/08/2016 00:00,10269008
67931778069,CURTIN STUDENT GUILD,CURSTUD 01,X9462,31/07/2016 00:00,APINV,Campus & Community Life Bld 599,Account Card to Purchase 2Ltr Plain Milk, ,O,Approved,SS_AP,30/08/2016 00:00,10269783
63092473704,REGROWTH KARRI PTY LTD,THOMSCOA00,10842,28/07/2016 00:00,APINV,Coach Hire for Simon Forrest's Cultural,Awareness On Country Day Trip 12-07-16,Full Day to Pinjarra (28 Seater),O,Approved,SS_AP,27/08/2016 00:00,10269631
66801839517,Claire Louise Pullar,CLAIPULL00,CU00216,12/07/2016 00:00,APINV,PREPARATION OF FINAL REPORT,AND CONSULTATION WITH SENIOR MGMT,4.75 DAYS CONSULTING,O,Approved,SS_AP,11/08/2016 00:00,10270007
21075125745,HYGIENE CONCEPTS,HYGIEWAS00,14663,29/07/2016 00:00,APINV,Sanitary Bins July 2016, , ,C,Paid/Credited,SS_AP,12/08/2016 00:00,10269927
92162921511,ADVANCE PRESS (2013) PTY LTD,ADVAPRES00,103182,29/07/2016 00:00,APINV,HS Psych Adult clinic DL 4 PP Card,amend art, ,C,Paid/Credited,HTH_AP,05/08/2016 00:00,10269446
94230387477,ALANA BLOWFIELD,ABLOWPHO00,936,23/07/2016 00:00,APINV,INV. 936  Photography for Curtin,Bankwest, ,C,Paid/Credited,CBS_AP,30/07/2016 00:00,10268207
89004669863,LIFE TECHNOLOGIES AUSTRALIA PTY TD,APPLBIOS00,16026778,26/07/2016 00:00,APINV,LIFE TECHNOLOGIES, , ,O,Approved,HTH_AP,25/08/2016 00:00,10268760
40008679543,KLEENHEAT GAS,KLEENGAS01,20905512,29/07/2016 00:00,APINV,Providing Gas Cylinders 18kg - Forklift,Ref:8053757 Acc# 1024806, ,O,Approved,SS_AP,28/08/2016 00:00,10269742
44000964278,SGS AUSTRALIA PTY LTD,SGS     00,WM00086682,26/07/2016 00:00,APINV,Job Number: WM170504,Sample Analysis - Curtin University, ,O,Approved,SAE_AP,25/08/2016 00:00,10269027
52058390917,THERMO FISHER SCIENTIFIC AUSTRALIA PTY LTD,THERFISH00,I2500765,22/07/2016 00:00,APINV,Petroleum ether, , ,O,Approved,HTH_AP,21/08/2016 00:00,10268182
66051627831,SIGMA ALDRICH PTY LTD,SIGMAALD00,539482267,26/07/2016 00:00,APINV,Oligo standard DNA primers, , ,O,Approved,SAE_AP,25/08/2016 00:00,10268749
41000495269,TNT EXPRESS,TNTINMAI00,48910419,06/07/2016 00:00,APINV,"TNT - Courier, Chevron", , ,O,Approved,HTH_AP,20/07/2016 00:00,10270930
82005914796,BECTON DICKINSON PTY. LTD.,BDBIO   00,982030692,28/07/2016 00:00,APINV,"Vacutainers, LHeparin Tubesq",Madhu Page-Sharp,School of Pharmacy,O,Approved,HTH_AP,27/08/2016 00:00,10269187
54093513649,CHARLES DARWIN UNIVERSITY,CHADARWI00,195095,29/07/2016 00:00,APINV,Deferred External Examinations,Elisabeth marnie INFO5020, ,O,Approved,SS_AP,28/08/2016 00:00,10269618
70149761428,GREENSTAR HOT WATER,GREENSTA00,122289,29/07/2016 00:00,APINV,KV2764 P Inv122289, , ,C,Paid/Credited,SS_AP,12/08/2016 00:00,10269925
89004669863,LIFE TECHNOLOGIES AUSTRALIA PTY TD,APPLBIOS00,16026540,25/07/2016 00:00,APINV,LIFE TECH,PEN STREP/ MTT,HANI,O,Approved,HTH_AP,24/08/2016 00:00,10268514
